START_DATE,START_TIME,START_TIME_ET,AGAINST,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
05/18/14,01:35 PM,01:35 PM,Reds,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",05/18/14,05/18/14,04:35 PM,04:35 PM,FALSE,TRUE,05/18/14,12:35 PM,12:35 PM,FREE,BUSY
05/20/14,07:10 PM,07:10 PM,Marlins,Marlins Park,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",05/20/14,05/20/14,10:10 PM,10:10 PM,FALSE,TRUE,05/20/14,06:10 PM,06:10 PM,FREE,BUSY
05/21/14,07:10 PM,07:10 PM,Marlins,Marlins Park,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",05/21/14,05/21/14,10:10 PM,10:10 PM,FALSE,TRUE,05/21/14,06:10 PM,06:10 PM,FREE,BUSY
05/22/14,12:40 PM,12:40 PM,Marlins,Marlins Park,"Local TV: MLBN -- CSN ----- Local Radio: 94 WIP -- SBP 1480 -- 1210 WPHT",05/22/14,05/22/14,03:40 PM,03:40 PM,FALSE,TRUE,05/22/14,11:40 AM,11:40 AM,FREE,BUSY
05/23/14,07:05 PM,07:05 PM,Dodgers,Citizens Bank Park,"Local TV: NBC 10 ----- Local Radio: 94 WIP -- SBP 1480 -- 1210 WPHT",05/23/14,05/23/14,10:05 PM,10:05 PM,FALSE,TRUE,05/23/14,06:05 PM,06:05 PM,FREE,BUSY
05/24/14,03:05 PM,03:05 PM,Dodgers,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- SBP 1480 -- 1210 WPHT",05/24/14,05/24/14,06:05 PM,06:05 PM,FALSE,TRUE,05/24/14,02:05 PM,02:05 PM,FREE,BUSY
05/25/14,01:35 PM,01:35 PM,Dodgers,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",05/25/14,05/25/14,04:35 PM,04:35 PM,FALSE,TRUE,05/25/14,12:35 PM,12:35 PM,FREE,BUSY
05/26/14,05:05 PM,05:05 PM,Rockies,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",05/26/14,05/26/14,08:05 PM,08:05 PM,FALSE,TRUE,05/26/14,04:05 PM,04:05 PM,FREE,BUSY
05/27/14,07:05 PM,07:05 PM,Rockies,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",05/27/14,05/27/14,10:05 PM,10:05 PM,FALSE,TRUE,05/27/14,06:05 PM,06:05 PM,FREE,BUSY
05/28/14,07:05 PM,07:05 PM,Rockies,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- SBP 1480 -- 1210 WPHT",05/28/14,05/28/14,10:05 PM,10:05 PM,FALSE,TRUE,05/28/14,06:05 PM,06:05 PM,FREE,BUSY
05/29/14,07:05 PM,07:05 PM,Mets,Citizens Bank Park,"Local TV: MLBN -- CSN ----- Local Radio: 94 WIP -- SBP 1480 -- 1210 WPHT",05/29/14,05/29/14,10:05 PM,10:05 PM,FALSE,TRUE,05/29/14,06:05 PM,06:05 PM,FREE,BUSY
05/30/14,07:05 PM,07:05 PM,Mets,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- SBP 1480 -- 1210 WPHT",05/30/14,05/30/14,10:05 PM,10:05 PM,FALSE,TRUE,05/30/14,06:05 PM,06:05 PM,FREE,BUSY
05/31/14,03:05 PM,03:05 PM,Mets,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- SBP 1480 -- 1210 WPHT",05/31/14,05/31/14,06:05 PM,06:05 PM,FALSE,TRUE,05/31/14,02:05 PM,02:05 PM,FREE,BUSY
